molecule_chembl_id,molecule_name,canonical_smiles,target_chembl_id,target_name,action_type,mechanism_of_action,max_phase
CHEMBL636,RIVASTIGMINE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL2095233,Cholinesterases; ACHE & BCHE,INHIBITOR,Cholinesterases; ACHE & BCHE inhibitor,4
CHEMBL1569,AMANTADINE HYDROCHLORIDE,Cl.NC12CC3CC(CC(C3)C1)C2,CHEMBL1932894,Matrix protein 2,INHIBITOR,Matrix protein 2 inhibitor,4
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,CNC1(C)C2CCC(C2)C1(C)C.Cl,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,NEGATIVE ALLOSTERIC MODULATOR,Neuronal acetylcholine receptor; alpha3/beta4 negative allosteric modulator,4
CHEMBL2107333,DIMETHYL FUMARATE,COC(=O)/C=C/C(=O)OC,CHEMBL2069156,Kelch-like ECH-associated protein 1,INHIBITOR,Kelch-like ECH-associated protein 1 inhibitor,4
CHEMBL928,DANTROLENE SODIUM,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+],CHEMBL2062,Ryanodine receptor 3,ANTAGONIST,Ryanodine receptor 3 antagonist,4
CHEMBL3545058,DEXTROTHYROXINE SODIUM,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],CHEMBL2111462,Thyroid hormone receptor,AGONIST,Thyroid hormone receptor agonist,4
CHEMBL1201119,LIOTHYRONINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],CHEMBL2111462,Thyroid hormone receptor,AGONIST,Thyroid hormone receptor agonist,4
CHEMBL559,DEXTROTHYROXINE,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,CHEMBL2111462,Thyroid hormone receptor,AGONIST,Thyroid hormone receptor agonist,4
CHEMBL1544,LIOTHYRONINE,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,CHEMBL2111462,Thyroid hormone receptor,AGONIST,Thyroid hormone receptor agonist,4
CHEMBL2103741,LEVOTHYROXINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],CHEMBL2111462,Thyroid hormone receptor,AGONIST,Thyroid hormone receptor agonist,4
CHEMBL1200682,SODIUM OXYBATE,O=C([O-])CCCO.[Na+],CHEMBL2111463,GABA-B receptor,AGONIST,GABA-B receptor agonist,4
CHEMBL701,BACLOFEN,NCC(CC(=O)O)c1ccc(Cl)cc1,CHEMBL2111463,GABA-B receptor,AGONIST,GABA-B receptor agonist,4
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],CHEMBL1861,4-hydroxyphenylpyruvate dioxygenase,INHIBITOR,4-hydroxyphenylpyruvate dioxygenase inhibitor,4
CHEMBL1685,DEZOCINE,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,CHEMBL237,Kappa-type opioid receptor,ANTAGONIST,Kappa opioid receptor antagonist,4
CHEMBL511142,BUPRENORPHINE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CHEMBL237,Kappa-type opioid receptor,AGONIST,Kappa opioid receptor agonist,4
CHEMBL2368861,BUPRENORPHINE HYDROCHLORIDE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,CHEMBL237,Kappa-type opioid receptor,AGONIST,Kappa opioid receptor agonist,4
CHEMBL299400,BUTORPHANOL TARTRATE,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,CHEMBL237,Kappa-type opioid receptor,PARTIAL AGONIST,Kappa opioid receptor partial agonist,4
CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,Cl.NCCCC(N)(C(=O)O)C(F)F.O,CHEMBL1869,Ornithine decarboxylase,INHIBITOR,Ornithine decarboxylase inhibitor,4
CHEMBL806,FLUTAMIDE,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CHEMBL1871,Androgen receptor,ANTAGONIST,Androgen Receptor antagonist,4
CHEMBL1274,NILUTAMIDE,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CHEMBL1871,Androgen receptor,ANTAGONIST,Androgen Receptor antagonist,4
CHEMBL409,BICALUTAMIDE,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL1871,Androgen receptor,ANTAGONIST,Androgen Receptor antagonist,4
CHEMBL1395,METHYLTESTOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL2079587,STANOZOLOL,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1170,TESTOSTERONE PROPIONATE,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1200335,TESTOSTERONE ENANTHATE,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1200946,NANDROLONE DECANOATE,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1200436,OXANDROLONE,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1201101,TESTOSTERONE CYPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL386630,TESTOSTERONE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1445,FLUOXYMESTERONE,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1082407,ENZALUTAMIDE,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CHEMBL1871,Androgen receptor,ANTAGONIST,Androgen Receptor antagonist,4
CHEMBL1479,DANAZOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1871,Androgen receptor,AGONIST,Androgen Receptor agonist,4
CHEMBL1516474,TEGASEROD MALEATE,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O,CHEMBL1875,5-hydroxytryptamine receptor 4,PARTIAL AGONIST,Serotonin 4 (5-HT4) receptor partial agonist,4
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,CHEMBL1875,5-hydroxytryptamine receptor 4,AGONIST,Serotonin 4 (5-HT4) receptor agonist,4
CHEMBL1084172,VILANTEROL TRIFENATATE,O=C(O)C(c1ccccc1)(c1ccccc1)c1ccccc1.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL714,ALBUTEROL,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1200444,PIRBUTEROL ACETATE,CC(=O)O.CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1201061,LEVALBUTEROL HYDROCHLORIDE,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.Cl,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1951071,ARFORMOTEROL TARTRATE,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)C(O)C(O)C(=O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1082607,SALMETEROL XINAFOATE,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1789842,INDACATEROL MALEATE,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C\C(=O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1315867,TERBUTALINE SULFATE,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL3989693,LEVALBUTEROL TARTRATE,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL3989798,FORMOTEROL FUMARATE,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O.O.O=C(O)/C=C/C(=O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1568057,METAPROTERENOL SULFATE,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1441059,ALBUTEROL SULFATE,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.O=S(=O)(O)O,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL521606,NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1671,PROPRANOLOL HYDROCHLORIDE,CC(C)NCC(O)COc1cccc2ccccc12.Cl,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL500,PINDOLOL,CC(C)NCC(O)COc1cccc2[nH]ccc12,CHEMBL210,Beta-2 adrenergic receptor,PARTIAL AGONIST,Beta-2 adrenergic receptor partial agonist,4
CHEMBL1700,SOTALOL HYDROCHLORIDE,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1201177,LEVOBUNOLOL HYDROCHLORIDE,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1200870,TIMOLOL MALEATE,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL499,TIMOLOL,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1200418,DOBUTAMINE HYDROCHLORIDE,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,CHEMBL210,Beta-2 adrenergic receptor,AGONIST,Beta-2 adrenergic receptor agonist,4
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,CHEMBL210,Beta-2 adrenergic receptor,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4
CHEMBL1695,TIAGABINE HYDROCHLORIDE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,CHEMBL1903,Sodium- and chloride-dependent GABA transporter 1,INHIBITOR,GABA transporter 1 inhibitor,4
CHEMBL1670,MITOTANE,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,CHEMBL1908,"Cytochrome P450 11B1, mitochondrial",INHIBITOR,Cytochrome P450 11B1 inhibitor,4
CHEMBL1471,APREPITANT,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL249,Substance-P receptor,ANTAGONIST,Neurokinin 1 receptor antagonist,4
CHEMBL1201782,FOSAPREPITANT DIMEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL249,Substance-P receptor,ANTAGONIST,Neurokinin 1 receptor antagonist,4
CHEMBL231779,APIXABAN,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,CHEMBL244,Coagulation factor X,INHIBITOR,Coagulation factor X inhibitor,4
CHEMBL198362,RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CHEMBL244,Coagulation factor X,INHIBITOR,Coagulation factor X inhibitor,4
CHEMBL1518,PROPYLTHIOURACIL,CCCc1cc(=O)[nH]c(=S)[nH]1,CHEMBL2019,Type I iodothyronine deiodinase,INHIBITOR,Type I iodothyronine deiodinase (Type-I 5'-deiodinase) (DIOI) (Type 1 DI) (5DI) inhibitor,4
CHEMBL1138,EZETIMIBE,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,CHEMBL2027,NPC1-like intracellular cholesterol transporter 1,INHIBITOR,Niemann-Pick C1-like protein 1 inhibitor,4
CHEMBL771,CYCLOSERINE,N[C@@H]1CONC1=O,CHEMBL2031,Alanine racemase,INHIBITOR,Alanine racemase inhibitor,4
CHEMBL799,CILOSTAZOL,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,CHEMBL241,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",INHIBITOR,Phosphodiesterase 3A inhibitor,4
CHEMBL1200977,MILRINONE LACTATE,CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,CHEMBL241,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",INHIBITOR,Phosphodiesterase 3A inhibitor,4
CHEMBL1752,DYPHYLLINE,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,CHEMBL241,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",INHIBITOR,Phosphodiesterase 3A inhibitor,4
CHEMBL89598,VIGABATRIN,C=CC(N)CCC(=O)O,CHEMBL2044,"4-aminobutyrate aminotransferase, mitochondrial",INHIBITOR,Gamma-amino-N-butyrate transaminase inhibitor,4
CHEMBL374478,RIFAMPIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL2364672,Bacterial DNA-directed RNA polymerase,INHIBITOR,Bacterial DNA-directed RNA polymerase inhibitor,4
CHEMBL444633,RIFABUTIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,CHEMBL2364672,Bacterial DNA-directed RNA polymerase,INHIBITOR,Bacterial DNA-directed RNA polymerase inhibitor,4
CHEMBL1660,RIFAPENTINE,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL2364672,Bacterial DNA-directed RNA polymerase,INHIBITOR,Bacterial DNA-directed RNA polymerase inhibitor,4
CHEMBL1617,RIFAXIMIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL2364672,Bacterial DNA-directed RNA polymerase,INHIBITOR,Bacterial DNA-directed RNA polymerase inhibitor,4
CHEMBL264241,ANIDULAFUNGIN,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,CHEMBL2364673,"1,3-beta-glucan synthase",INHIBITOR,"1,3-beta-glucan synthase inhibitor",4
CHEMBL5314378,CASPOFUNGIN ACETATE,CC(=O)O.CC(=O)O.CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CHEMBL2364673,"1,3-beta-glucan synthase",INHIBITOR,"1,3-beta-glucan synthase inhibitor",4
CHEMBL1237070,MICAFUNGIN SODIUM,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1.[Na+],CHEMBL2364673,"1,3-beta-glucan synthase",INHIBITOR,"1,3-beta-glucan synthase inhibitor",4
CHEMBL5314378,CASPOFUNGIN ACETATE,CC(=O)O.CC(=O)O.CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CHEMBL2364674,"1,3-beta-glucan synthase",INHIBITOR,"1,3-beta-glucan synthase inhibitor",4
CHEMBL2095208,COBICISTAT,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,CHEMBL2364675,Cytochrome P450 3A,INHIBITOR,Cytochrome P450 3A inhibitor,4
CHEMBL849,TRICLOSAN,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,CHEMBL2364678,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,INHIBITOR,Bacterial enoyl-[acyl-carrier-protein] reductase inhibitor,4
CHEMBL1200397,BUTENAFINE HYDROCHLORIDE,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,CHEMBL2364679,Squalene monooxygenase,INHIBITOR,Squalene monooxygenase inhibitor,4
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,CHEMBL2364679,Squalene monooxygenase,INHIBITOR,Squalene monooxygenase inhibitor,4
CHEMBL822,TERBINAFINE,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,CHEMBL2364679,Squalene monooxygenase,INHIBITOR,Squalene monooxygenase inhibitor,4
CHEMBL1200493,NAFTIFINE HYDROCHLORIDE,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl,CHEMBL2364679,Squalene monooxygenase,INHIBITOR,Squalene monooxygenase inhibitor,4
CHEMBL1463,FLUCYTOSINE,Nc1nc(=O)[nH]cc1F,CHEMBL2364680,Thymidylate synthase,INHIBITOR,Thymidylate synthase inhibitor,4
CHEMBL2105662,LOMITAPIDE MESYLATE,CS(=O)(=O)O.O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,CHEMBL2364681,Microsomal triglyceride transfer protein,INHIBITOR,Microsomal triglyceride transfer protein inhibitor,4
CHEMBL1374379,BENZONATATE,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CHEMBL2364682,Slowly adapting pulmonary stretch receptor,INHIBITOR,Slowly adapting pulmonary stretch receptor inhibitor,4
CHEMBL734,ACETOHYDROXAMIC ACID,CC(=O)NO,CHEMBL2364683,Bacterial urease,INHIBITOR,Bacterial urease inhibitor,4
CHEMBL1200453,DOCOSANOL,CCCCCCCCCCCCCCCCCCCCCCO,CHEMBL2364696,Envelope glycoprotein,INHIBITOR,Envelope glycoprotein inhibitor,4
CHEMBL1200388,CLOXACILLIN SODIUM,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],CHEMBL2363021,Penicillin-binding protein,INHIBITOR,Penicillin-binding protein inhibitor,4
CHEMBL3181832,METHICILLIN SODIUM,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],CHEMBL2363021,Penicillin-binding protein,INHIBITOR,Penicillin-binding protein inhibitor,4
CHEMBL451887,CARFILZOMIB,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,CHEMBL2364701,26S proteasome,INHIBITOR,26S proteasome inhibitor,4
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CHEMBL2364703,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL685,MEBENDAZOLE,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,CHEMBL2364704,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL625,THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,CHEMBL2364704,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL1483,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,CHEMBL2364704,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL1483,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,CHEMBL2364705,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL685,MEBENDAZOLE,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,CHEMBL2364705,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL625,THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,CHEMBL2364705,Tubulin,INHIBITOR,Tubulin inhibitor,4
CHEMBL1282,IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CHEMBL5936,Toll-like receptor 7,AGONIST,Toll-like receptor 7 agonist,4
CHEMBL1690,HYDROXYCHLOROQUINE SULFATE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,CHEMBL5936,Toll-like receptor 7,ANTAGONIST,Toll-like receptor 7 antagonist,4
CHEMBL104,CLOTRIMAZOLE,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL1780,Lanosterol 14-alpha demethylase,INHIBITOR,Cytochrome P450 51 inhibitor,4
CHEMBL1201049,ECONAZOLE NITRATE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CHEMBL1780,Lanosterol 14-alpha demethylase,INHIBITOR,Cytochrome P450 51 inhibitor,4
CHEMBL638,VORICONAZOLE,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1780,Lanosterol 14-alpha demethylase,INHIBITOR,Cytochrome P450 51 inhibitor,4
